timestamp,gyroscopeX,gyroscopeY,gyroscopeZ,accelerometerX,accelerometerY,accelerometerZ,magnetometerX,magnetometerY,magnetometerZ,RC0,RC1,RC2,RC3,RC4,RC5,RC6,RC7,Motor0,Motor1,Motor2,Motor3,Motor4,Motor5,Motor6,Motor7
1457272159798,-0.24390243902439027,1.707317073170732,-2.9268292682926833,0.015625,0.029296875,0.962890625,0,0,0,1502,1495,1496,1900,1938,1500,1500,1500,1776,1746,1668,1850,0,0,0,0
1457272159848,-0.48780487804878053,0.24390243902439027,0,0.005859375,0.08203125,0.970703125,0,0,0,1502,1495,1496,1888,1938,1500,1500,1500,1774,1754,1674,1846,0,0,0,0
1457272159896,0.48780487804878053,-0.48780487804878053,-3.414634146341464,0.021484375,-0.2734375,0.8984375,0,0,0,1503,1495,1496,1874,1938,1500,1500,1500,1767,1739,1661,1841,0,0,0,0
1457272159947,1.2195121951219514,-0.24390243902439027,-1.9512195121951221,0.005859375,-0.515625,1.013671875,0,0,0,1502,1496,1496,1865,1939,1500,1500,1500,1760,1736,1656,1828,0,0,0,0
1457272159995,-1.4634146341463417,0.24390243902439027,1.4634146341463417,0.015625,-0.162109375,0.90234375,0,0,0,1501,1496,1498,1857,1938,1500,1500,1500,1751,1729,1649,1823,0,0,0,0
1457272160046,0.24390243902439027,0.24390243902439027,1.2195121951219514,0.01953125,-0.751953125,0.921875,0,0,0,1502,1496,1497,1852,1939,1500,1500,1500,1749,1725,1643,1819,0,0,0,0
1457272160095,2.1951219512195124,0.9756097560975611,-1.9512195121951221,0.017578125,-0.1015625,1.001953125,0,0,0,1502,1496,1496,1838,1938,1500,1500,1500,1737,1715,1633,1811,0,0,0,0
1457272160145,0,-0.48780487804878053,3.1707317073170733,-0.00390625,0.087890625,1.0859375,0,0,0,1501,1495,1497,1824,1938,1500,1500,1500,1726,1704,1620,1798,0,0,0,0
1457272160197,-0.24390243902439027,0.9756097560975611,4.146341463414634,0.025390625,-0.232421875,0.8828125,0,0,0,1502,1495,1496,1810,1938,1500,1500,1500,1716,1688,1608,1792,0,0,0,0
1457272160246,1.707317073170732,0.7317073170731708,2.1951219512195124,0,-0.09375,0.98046875,0,0,0,1501,1495,1496,1798,1938,1500,1500,1500,1708,1678,1600,1782,0,0,0,0
1457272160295,0.7317073170731708,-0.24390243902439027,-1.707317073170732,0.015625,0.01171875,1.001953125,0,0,0,1502,1496,1496,1788,1938,1500,1500,1500,1696,1674,1594,1772,0,0,0,0
1457272160350,0.24390243902439027,0.48780487804878053,-1.4634146341463417,0.05078125,-0.54296875,0.966796875,0,0,0,1503,1495,1497,1778,1939,1500,1500,1500,1692,1666,1584,1766,0,0,0,0
1457272160398,-1.4634146341463417,0,-2.1951219512195124,0.015625,-0.1328125,0.919921875,0,0,0,1503,1495,1497,1766,1938,1500,1500,1500,1683,1657,1575,1757,0,0,0,0
1457272160449,0.48780487804878053,0.24390243902439027,3.9024390243902443,0.005859375,-0.041015625,0.962890625,0,0,0,1503,1495,1497,1757,1938,1500,1500,1500,1676,1648,1568,1752,0,0,0,0
1457272160495,-0.7317073170731708,-0.48780487804878053,0.7317073170731708,0.041015625,0.04296875,1,0,0,0,1503,1495,1496,1743,1938,1500,1500,1500,1664,1636,1556,1740,0,0,0,0
1457272160547,-0.48780487804878053,0.48780487804878053,0.9756097560975611,0.046875,-0.546875,0.9375,0,0,0,1503,1495,1496,1730,1938,1500,1500,1500,1654,1628,1548,1730,0,0,0,0
1457272160598,0.9756097560975611,0.24390243902439027,3.1707317073170733,0.0234375,-0.119140625,0.990234375,0,0,0,1503,1495,1497,1717,1938,1500,1500,1500,1643,1619,1537,1717,0,0,0,0
1457272160646,-0.7317073170731708,0.48780487804878053,-1.2195121951219514,0.2265625,-0.69921875,0.904296875,0,0,0,1503,1495,1496,1706,1938,1500,1500,1500,1638,1606,1526,1714,0,0,0,0
1457272160697,-0.48780487804878053,0,-0.7317073170731708,0.02734375,0.056640625,0.982421875,0,0,0,1503,1495,1496,1699,1938,1500,1500,1500,1630,1604,1520,1706,0,0,0,0
1457272160747,-0.24390243902439027,0.48780487804878053,2.1951219512195124,0.056640625,0.015625,0.98828125,0,0,0,1503,1495,1496,1687,1938,1500,1500,1500,1622,1592,1510,1700,0,0,0,0
1457272160796,0.48780487804878053,0.48780487804878053,3.1707317073170733,0.0078125,-0.033203125,0.947265625,0,0,0,1503,1495,1496,1669,1938,1500,1500,1500,1607,1583,1497,1681,0,0,0,0
1457272160851,0,-0.24390243902439027,2.1951219512195124,0.005859375,-0.01953125,0.93359375,0,0,0,1502,1495,1497,1654,1939,1500,1500,1500,1594,1568,1486,1672,0,0,0,0
1457272160898,-0.9756097560975611,-0.24390243902439027,1.2195121951219514,0.009765625,-0.017578125,0.96875,0,0,0,1503,1495,1498,1637,1938,1500,1500,1500,1583,1555,1469,1661,0,0,0,0
1457272160945,0.48780487804878053,-0.48780487804878053,1.2195121951219514,0.0078125,0.00390625,0.943359375,0,0,0,1503,1495,1497,1622,1938,1500,1500,1500,1567,1547,1463,1647,0,0,0,0
1457272160996,0.48780487804878053,0.24390243902439027,-1.9512195121951221,0.00390625,-0.01171875,1.013671875,0,0,0,1501,1496,1497,1607,1939,1500,1500,1500,1559,1535,1447,1635,0,0,0,0
1457272161047,-0.48780487804878053,0,0,0.005859375,0.029296875,0.966796875,0,0,0,1503,1495,1498,1588,1939,1500,1500,1500,1544,1516,1432,1624,0,0,0,0
1457272161098,0.9756097560975611,-0.48780487804878053,-4.634146341463415,0.009765625,-0.126953125,0.978515625,0,0,0,1503,1496,1498,1575,1938,1500,1500,1500,1535,1507,1417,1613,0,0,0,0
1457272161145,0.7317073170731708,0.9756097560975611,-10.24390243902439,0.013671875,-0.037109375,0.984375,0,0,0,1501,1496,1497,1567,1938,1500,1500,1500,1529,1497,1411,1611,0,0,0,0
1457272161198,0,0.48780487804878053,-1.4634146341463417,0.02734375,0.046875,1.001953125,0,0,0,1502,1495,1497,1554,1938,1500,1500,1500,1518,1488,1404,1598,0,0,0,0
1457272161246,0.7317073170731708,0,5.121951219512195,0.0390625,-0.0625,0.978515625,0,0,0,1502,1495,1497,1536,1938,1500,1500,1500,1505,1477,1389,1581,0,0,0,0
1457272161296,1.707317073170732,0.7317073170731708,4.878048780487806,0.01171875,0.00390625,0.958984375,0,0,0,1503,1496,1496,1513,1938,1500,1500,1500,1489,1455,1369,1567,0,0,0,0
1457272161345,-1.4634146341463417,0.9756097560975611,2.682926829268293,0.0078125,0.041015625,1.029296875,0,0,0,1503,1495,1497,1493,1938,1500,1500,1500,1473,1441,1353,1553,0,0,0,0
1457272161395,-0.7317073170731708,-0.48780487804878053,2.682926829268293,0.00390625,0.017578125,0.955078125,0,0,0,1503,1495,1496,1480,1938,1500,1500,1500,1461,1433,1345,1541,0,0,0,0
1457272161446,1.4634146341463417,-0.48780487804878053,-2.439024390243903,0.015625,-0.03125,0.96484375,0,0,0,1503,1495,1497,1457,1938,1500,1500,1500,1443,1415,1327,1523,0,0,0,0
1457272161497,0.48780487804878053,-0.48780487804878053,3.414634146341464,0.001953125,-0.037109375,0.98828125,0,0,0,1502,1496,1497,1431,1938,1500,1500,1500,1423,1395,1305,1501,0,0,0,0
1457272161545,-1.2195121951219514,0.7317073170731708,3.1707317073170733,0.005859375,-0.037109375,1.005859375,0,0,0,1503,1495,1497,1402,1938,1500,1500,1500,1400,1372,1284,1480,0,0,0,0
1457272161599,0.7317073170731708,-0.48780487804878053,5.853658536585367,-0.0078125,-0.03515625,0.98046875,0,0,0,1503,1495,1498,1380,1938,1500,1500,1500,1385,1355,1265,1463,0,0,0,0
1457272161647,3.1707317073170733,0,-3.414634146341464,0.064453125,-0.3125,0.98046875,0,0,0,1502,1495,1498,1347,1938,1500,1500,1500,1356,1330,1240,1438,0,0,0,0
1457272161695,-1.9512195121951221,1.4634146341463417,1.707317073170732,0.009765625,-0.044921875,0.990234375,0,0,0,1503,1495,1496,1319,1938,1500,1500,1500,1335,1309,1219,1417,0,0,0,0
1457272161747,0.24390243902439027,0.48780487804878053,-0.48780487804878053,0.013671875,-0.01171875,0.970703125,0,0,0,1503,1495,1497,1294,1938,1500,1500,1500,1318,1288,1196,1398,0,0,0,0
1457272161798,0.48780487804878053,0.48780487804878053,0.7317073170731708,0.01171875,-0.001953125,0.9765625,0,0,0,1503,1495,1498,1271,1939,1500,1500,1500,1302,1272,1178,1380,0,0,0,0
1457272161848,-2.1951219512195124,1.9512195121951221,3.414634146341464,0.00390625,-0.021484375,0.984375,0,0,0,1503,1496,1498,1244,1938,1500,1500,1500,1279,1251,1159,1359,0,0,0,0
1457272161898,-1.2195121951219514,-1.4634146341463417,1.4634146341463417,0.00390625,-0.033203125,0.98046875,0,0,0,1503,1496,1496,1207,1938,1500,1500,1500,1251,1221,1150,1331,0,0,0,0
1457272161947,-4.634146341463415,0.48780487804878053,2.439024390243903,0.005859375,-0.01171875,0.984375,0,0,0,1503,1496,1496,1168,1938,1500,1500,1500,1219,1193,1150,1299,0,0,0,0
1457272161997,-0.48780487804878053,0,1.2195121951219514,0.00390625,-0.013671875,0.986328125,0,0,0,1503,1495,1498,1126,1939,1500,1500,1500,1184,1158,1150,1266,0,0,0,0
1457272162046,-0.7317073170731708,-1.2195121951219514,-0.48780487804878053,0.0078125,-0.005859375,0.982421875,0,0,0,1503,1495,1498,1102,1939,1500,1500,1500,1150,1158,1150,1150,0,0,0,0
1457272162096,0.7317073170731708,0.24390243902439027,0.24390243902439027,0,0.001953125,0.98828125,0,0,0,1503,1495,1497,1077,1938,1500,1500,1500,1150,1154,1150,1152,0,0,0,0
1457272162145,-2.439024390243903,-0.24390243902439027,0.48780487804878053,0.001953125,0.00390625,0.98828125,0,0,0,1503,1495,1498,1044,1939,1500,1500,1500,1150,1154,1150,1152,0,0,0,0
1457272162195,-0.48780487804878053,0,0.24390243902439027,0,0.005859375,0.98828125,0,0,0,1502,1495,1498,1006,1938,1500,1500,1500,1150,1153,1150,1151,0,0,0,0
1457272162245,1.4634146341463417,1.2195121951219514,0.48780487804878053,0,0.00390625,0.986328125,0,0,0,1503,1496,1497,1000,1938,1500,1500,1500,1151,1155,1150,1150,0,0,0,0
1457272162299,0.7317073170731708,0.7317073170731708,0.24390243902439027,0.001953125,0.001953125,0.98828125,0,0,0,1503,1495,1498,999,1939,1500,1500,1500,1150,1153,1150,1153,0,0,0,0
1457272162350,-0.9756097560975611,-0.24390243902439027,0.24390243902439027,0,0.00390625,0.986328125,0,0,0,1503,1495,1498,999,1939,1500,1500,1500,1150,1152,1150,1152,0,0,0,0
1457272162398,-2.9268292682926833,-0.9756097560975611,0.24390243902439027,0.001953125,0.00390625,0.986328125,0,0,0,1502,1495,1496,998,1938,1500,1500,1500,1150,1152,1150,1152,0,0,0,0
1457272162449,0.9756097560975611,0.7317073170731708,0.48780487804878053,0,0,0.986328125,0,0,0,1503,1496,1497,998,1938,1500,1500,1500,1150,1156,1150,1150,0,0,0,0
1457272162499,1.4634146341463417,1.2195121951219514,0.48780487804878053,0.00390625,0.00390625,0.984375,0,0,0,1502,1496,1496,998,1938,1500,1500,1500,1150,1155,1150,1151,0,0,0,0
1457272162547,0.24390243902439027,1.707317073170732,0.24390243902439027,0.001953125,0.001953125,0.98828125,0,0,0,1503,1495,1496,999,1938,1500,1500,1500,1150,1156,1150,1150,0,0,0,0
1457272162598,1.2195121951219514,1.9512195121951221,0,0.001953125,0.00390625,0.98828125,0,0,0,1503,1495,1496,1000,1939,1500,1500,1500,1151,1155,1150,1150,0,0,0,0
1457272162647,0.9756097560975611,0.7317073170731708,0.24390243902439027,-0.00390625,0.001953125,0.984375,0,0,0,1503,1496,1497,1001,1938,1500,1500,1500,1151,1155,1150,1150,0,0,0,0
1457272162698,-0.7317073170731708,-0.24390243902439027,0,0.0078125,0.00390625,0.986328125,0,0,0,1503,1495,1498,1000,1939,1500,1500,1500,1150,1152,1150,1152,0,0,0,0
1457272162745,-2.9268292682926833,-1.2195121951219514,0.24390243902439027,-0.001953125,0.00390625,0.984375,0,0,0,1503,1495,1497,1000,1938,1500,1500,1500,1150,1154,1150,1152,0,0,0,0
1457272162797,-1.9512195121951221,-1.2195121951219514,0.24390243902439027,0.005859375,0.001953125,0.986328125,0,0,0,1503,1495,1496,1000,1938,1500,1500,1500,1150,1153,1150,1151,0,0,0,0
1457272162846,0.24390243902439027,0.7317073170731708,0.24390243902439027,-0.001953125,0.00390625,0.986328125,0,0,0,1502,1495,1497,1000,1938,1500,1500,1500,1150,1152,1150,1152,0,0,0,0
1457272162896,-1.707317073170732,-0.7317073170731708,0,0.00390625,0.00390625,0.986328125,0,0,0,1502,1495,1497,1000,1938,1500,1500,1500,1150,1154,1150,1152,0,0,0,0
1457272162945,-1.2195121951219514,-0.24390243902439027,0.48780487804878053,0.001953125,0.001953125,0.986328125,0,0,0,1502,1495,1497,1001,1938,1500,1500,1500,1150,1152,1150,1152,0,0,0,0
1457272162995,-0.7317073170731708,-0.7317073170731708,0.48780487804878053,0.001953125,0.001953125,0.986328125,0,0,0,1502,1495,1497,1000,1938,1500,1500,1500,1150,1154,1150,1152,0,0,0,0
1457272163045,1.4634146341463417,1.707317073170732,0.24390243902439027,0.001953125,0.00390625,0.986328125,0,0,0,1502,1495,1497,1000,1938,1500,1500,1500,1150,1154,1150,1150,0,0,0,0
1457272163097,1.9512195121951221,1.2195121951219514,0,0,0.001953125,0.986328125,0,0,0,1502,1496,1498,1000,1938,1500,1500,1500,1150,1156,1150,1150,0,0,0,0
1457272163145,1.2195121951219514,0.9756097560975611,0.24390243902439027,0.001953125,0.001953125,0.98828125,0,0,0,1502,1495,1496,1001,1939,1500,1500,1500,1150,1154,1150,1150,0,0,0,0
1457272163197,0.24390243902439027,0.24390243902439027,0,0,0.005859375,0.986328125,0,0,0,1503,1495,1496,1001,1938,1500,1500,1500,1150,1153,1150,1151,0,0,0,0
1457272163246,0,0,0.7317073170731708,0,0.00390625,0.984375,0,0,0,1503,1495,1497,1000,1938,1500,1500,1500,1150,1152,1150,1152,0,0,0,0
1457272163298,0.48780487804878053,0.7317073170731708,0.24390243902439027,0.001953125,0.00390625,0.986328125,0,0,0,1503,1495,1496,1001,1938,1500,1500,1500,1150,1153,1150,1153,0,0,0,0
1457272163347,0,0.24390243902439027,0.48780487804878053,0,0.00390625,0.986328125,0,0,0,1503,1495,1497,1000,1938,1500,1500,1500,1150,1152,1150,1152,0,0,0,0
1457272163398,0,0.48780487804878053,0.24390243902439027,0,0.001953125,0.98828125,0,0,0,1503,1495,1496,1001,1939,1500,1500,1500,1150,1152,1150,1152,0,0,0,0
1457272163446,0,0.24390243902439027,0.24390243902439027,0,0.00390625,0.986328125,0,0,0,1503,1495,1497,1000,1938,1500,1500,1500,1150,1152,1150,1152,0,0,0,0
1457272163497,0.48780487804878053,0.48780487804878053,0.24390243902439027,0,0.00390625,0.984375,0,0,0,1503,1495,1497,1000,1939,1500,1500,1500,1150,1153,1150,1151,0,0,0,0
1457272163547,0.48780487804878053,0.48780487804878053,0.24390243902439027,0,0.00390625,0.98828125,0,0,0,1502,1495,1497,1000,1938,1500,1500,1500,1150,1152,1150,1152,0,0,0,0
1457272163596,0.48780487804878053,0.48780487804878053,0.24390243902439027,0,0.001953125,0.986328125,0,0,0,1503,1495,1497,1001,1938,1500,1500,1500,1150,1154,1150,1152,0,0,0,0
1457272163645,0.7317073170731708,0,0.48780487804878053,0,0.00390625,0.986328125,0,0,0,1503,1495,1498,1000,1939,1500,1500,1500,1151,1155,1150,1150,0,0,0,0
1457272163695,-0.7317073170731708,0,0.24390243902439027,0,0.00390625,0.986328125,0,0,0,1503,1495,1498,1000,1938,1500,1500,1500,1150,1152,1150,1152,0,0,0,0
1457272163747,-1.4634146341463417,0,0,0,0.00390625,0.978515625,0,0,0,1503,1495,1496,1000,1938,1500,1500,1500,1150,1153,1150,1151,0,0,0,0
1457272163799,-0.9756097560975611,0.24390243902439027,0,0,0.00390625,0.986328125,0,0,0,1502,1495,1496,1000,1655,1500,1500,1500,1150,1153,1150,1153,0,0,0,0
1457272163849,-0.7317073170731708,-2.439024390243903,0.24390243902439027,0,0.00390625,0.998046875,0,0,0,1502,1495,1498,1000,1090,1500,1500,1500,1150,1150,1175,1151,0,0,0,0
1457272163899,-0.48780487804878053,0.24390243902439027,0.48780487804878053,0,0.00390625,0.986328125,0,0,0,1502,1495,1497,1000,1091,1500,1500,1500,1152,1150,1172,1150,0,0,0,0
1457272163949,0.48780487804878053,0.7317073170731708,0,0,0.005859375,0.984375,0,0,0,1502,1495,1496,1000,1090,1500,1500,1500,1150,1150,1171,1151,0,0,0,0
1457272163996,-1.2195121951219514,-0.24390243902439027,0,0.005859375,0.005859375,0.986328125,0,0,0,1503,1495,1497,1000,1090,1500,1500,1500,1150,1150,1170,1150,0,0,0,0
1457272164048,0.9756097560975611,0.7317073170731708,0.7317073170731708,-0.001953125,0.001953125,0.986328125,0,0,0,1503,1496,1496,1000,1090,1500,1500,1500,1150,1150,1174,1150,0,0,0,0
1457272164098,0.7317073170731708,1.2195121951219514,-0.7317073170731708,0.005859375,0.001953125,0.986328125,0,0,0,1503,1495,1497,1000,1091,1500,1500,1500,1150,1150,1172,1150,0,0,0,0
1457272164147,-1.2195121951219514,-0.24390243902439027,0.24390243902439027,-0.001953125,0.00390625,0.986328125,0,0,0,1503,1496,1496,1001,1090,1500,1500,1500,1150,1150,1171,1150,0,0,0,0
1457272164197,0,0.48780487804878053,-0.48780487804878053,0.001953125,0.00390625,0.98828125,0,0,0,1503,1496,1497,1001,1091,1500,1500,1500,1150,1150,1172,1150,0,0,0,0
1457272164246,-1.4634146341463417,0,-0.9756097560975611,0,0.00390625,0.984375,0,0,0,1501,1495,1497,1001,1091,1500,1500,1500,1150,1150,1168,1150,0,0,0,0
1457272164296,-0.9756097560975611,0.48780487804878053,-0.24390243902439027,0.001953125,0.00390625,0.986328125,0,0,0,1502,1495,1497,1000,1091,1500,1500,1500,1152,1150,1170,1150,0,0,0,0
1457272164345,1.2195121951219514,1.4634146341463417,0.48780487804878053,0,0.001953125,0.986328125,0,0,0,1501,1496,1496,1000,1091,1500,1500,1500,1152,1150,1168,1150,0,0,0,0
1457272164395,-3.9024390243902443,-2.439024390243903,0.48780487804878053,0.001953125,0.00390625,0.98828125,0,0,0,1502,1495,1497,1000,1090,1500,1500,1500,1150,1150,1172,1150,0,0,0,0
1457272164445,-0.48780487804878053,0.48780487804878053,0.48780487804878053,0,0.00390625,0.984375,0,0,0,1503,1495,1496,1000,1091,1500,1500,1500,1152,1150,1168,1150,0,0,0,0
1457272164495,1.9512195121951221,1.4634146341463417,0.24390243902439027,0,0.001953125,0.986328125,0,0,0,1502,1496,1497,1000,1090,1500,1500,1500,1150,1150,1168,1150,0,0,0,0
1457272164549,3.414634146341464,2.1951219512195124,-0.48780487804878053,0,0.00390625,0.986328125,0,0,0,1502,1495,1498,1000,1090,1500,1500,1500,1151,1150,1167,1150,0,0,0,0
1457272164600,2.682926829268293,2.439024390243903,0,0,0.00390625,0.984375,0,0,0,1501,1495,1496,1000,1090,1500,1500,1500,1152,1150,1166,1150,0,0,0,0
1457272164646,0.7317073170731708,0.9756097560975611,-0.24390243902439027,0,0.00390625,0.986328125,0,0,0,1503,1495,1497,1001,1091,1500,1500,1500,1152,1150,1164,1150,0,0,0,0
1457272164699,-0.7317073170731708,0,-0.7317073170731708,0,0.00390625,0.986328125,0,0,0,1503,1495,1496,1000,1091,1500,1500,1500,1153,1150,1167,1150,0,0,0,0
1457272164748,-2.1951219512195124,-0.48780487804878053,0.24390243902439027,0.001953125,0.00390625,0.984375,0,0,0,1502,1495,1497,1000,1091,1500,1500,1500,1152,1150,1164,1150,0,0,0,0
1457272164795,0,0.7317073170731708,0.48780487804878053,0,0.00390625,0.986328125,0,0,0,1502,1496,1496,1000,1091,1500,1500,1500,1153,1150,1167,1150,0,0,0,0
1457272164848,1.707317073170732,0.7317073170731708,0.7317073170731708,-0.00390625,0.005859375,0.986328125,0,0,0,1502,1495,1496,1000,1091,1500,1500,1500,1151,1150,1167,1150,0,0,0,0
1457272164898,-0.7317073170731708,0.24390243902439027,-0.9756097560975611,0.009765625,0.00390625,0.986328125,0,0,0,1503,1495,1497,1000,1091,1500,1500,1500,1154,1150,1164,1150,0,0,0,0
1457272164947,4.146341463414634,1.9512195121951221,0.24390243902439027,-0.01171875,0.001953125,0.984375,0,0,0,1503,1496,1497,1000,1091,1500,1500,1500,1150,1150,1167,1150,0,0,0,0
1457272164997,-0.48780487804878053,-0.24390243902439027,-0.7317073170731708,0.013671875,0.00390625,0.98828125,0,0,0,1503,1496,1497,1000,1091,1500,1500,1500,1152,1150,1164,1150,0,0,0,0
1457272165046,-2.439024390243903,-1.707317073170732,-0.24390243902439027,-0.0078125,0.00390625,0.984375,0,0,0,1502,1495,1497,1000,1090,1500,1500,1500,1153,1150,1165,1150,0,0,0,0
1457272165096,-3.1707317073170733,-2.1951219512195124,0.48780487804878053,0.009765625,0.00390625,0.986328125,0,0,0,1501,1495,1498,1000,1091,1500,1500,1500,1152,1150,1164,1150,0,0,0,0
1457272165145,-0.7317073170731708,-0.48780487804878053,-0.48780487804878053,0,0.001953125,0.984375,0,0,0,1503,1495,1498,1000,1091,1500,1500,1500,1154,1150,1166,1150,0,0,0,0
